sample,n_matches,p_weighted_covered
SRR12641939,398,41.6
SRR12649020,0,0.0
SRR12649058,0,0.0
SRR12649076,1,1.4
SRR12650162,2,84.2
SRR12650173,1,5.4
SRR12650916,82,87.7
SRR12650943,116,85.8
SRR12651214,45,0.1
SRR12664556,10,15.2
SRR12664565,586,1.9
SRR12665157,12,55.6
SRR1266738,12,3.6
SRR12668316,1,1.9
SRR12668340,3,5.4
SRR12668350,2,19.5
SRR12668355,0,0.0
SRR12668374,3,19.7
SRR12685316,307,3.2
SRR12685574,13,0.3
SRR12685670,549,19.1
SRR12686529,1592,2.6
SRR12686701,764,4.6
SRR12696319,0,0.0
SRR12696345,197,1.9
SRR12705487,0,0.0
SRR12705493,0,0.0
SRR12705611,0,0.0
SRR12707487,6,0.3
SRR12718050,550,22.7
SRR12718071,190,6.7
SRR12720647,123,9.0
SRR12720676,114,6.7
SRR12720768,106,8.6
SRR12720825,19,33.3
SRR12720854,4,14.8
SRR12730876,184,70.5
SRR12736241,31,4.9
SRR12738827,1542,5.6
SRR12738840,1150,5.8
SRR12762287,1458,6.0
SRR12762290,2909,24.8
SRR12763681,65,7.2
SRR12763684,277,18.6
SRR12768956,5,35.4
SRR12777914,255,48.8
SRR12777922,414,39.7
SRR12777931,173,44.8
SRR12778425,0,0.0
SRR12778430,0,0.0
SRR12778521,2,1.5
SRR12779625,0,0
SRR12779831,0,0
SRR12779851,0,0
SRR12783104,1090,83.8
SRR12783116,780,86.3
SRR12791929,19,68.7
SRR12791937,17,62.9
SRR12795783,104,93.3
SRR12802543,1192,89.0
SRR12802602,820,88.1
SRR12802636,1007,88.6
SRR12805503,858,2.6
SRR12808405,0,0.0
SRR12817615,111,91.0
SRR12817636,244,92.3
SRR12824597,5,3.6
SRR12825378,2220,2.1
SRR12825411,2917,3.1
SRR12826463,34,69.4
SRR12826484,31,50.8
SRR12826641,14,4.0
SRR12826852,4,35.0
SRR12834012,2,20.0
SRR12874588,1066,59.3
SRR12875512,815,88.6
SRR12876861,3205,11.9
SRR12893708,380,56.0
SRR12893710,466,54.7
SRR12893724,403,64.6
SRR12893787,381,72.4
SRR12893815,423,50.7
SRR12893915,809,34.2
SRR12893922,241,9.7
SRR12893964,463,66.3
SRR1289641,1,33.3
SRR12908327,16,89.9
SRR12915119,188,49.1
SRR12915120,392,49.8
SRR12915128,133,23.4
SRR12915156,157,21.3
SRR12915215,170,28.4
SRR12915262,346,44.3
SRR12921073,64,24.3
SRR12921513,0,0.0
SRR12933813,534,88.8
SRR12933826,860,85.5
SRR12933933,616,86.7
SRR12933956,595,88.8
SRR12934139,555,78.9
SRR12949681,36,27.7
SRR12951110,6,95.0
SRR12961029,336,64.5
SRR12961070,383,42.7
SRR12973206,786,88.7
SRR12973407,2,2.8
SRR12973416,2,4.3
SRR1297524,3,58.1
SRR12975735,1,100.0
SRR12983698,0,0.0
SRR12983735,967,12.6
SRR12983751,165,14.2
SRR12983782,961,45.9
SRR12983788,35,0.3
SRR12983789,9,0.1
SRR12983807,19,0.1
SRR12990168,14,65.8
SRR12990196,6,80.8
SRR12990240,3,52.3
SRR12990291,15,61.4
SRR12990373,8,18.3
SRR12990378,2,88.0
SRR12991799,12,69.8
SRR12991800,0,0
SRR12995877,173,88.7
SRR12996061,731,90.0
SRR12996112,172,91.0
SRR12996149,151,90.0
SRR12996256,582,89.2
SRR12996290,192,93.3
SRR13000348,1,36.0
SRR13002036,2756,32.6
SRR13003777,0,0.0
SRR13004499,89,86.0
SRR13004587,890,89.3
SRR13004672,4,85.7
SRR13004718,679,92.8
SRR13004750,900,80.5
SRR13004775,827,72.9
SRR13004821,643,92.1
SRR13004906,130,98.2
SRR13007722,1612,49.6
SRR13007865,2,6.5
SRR13008778,2,81.3
SRR1301090,1,22.2
SRR13021941,383,14.6
SRR13022339,494,90.8
SRR13022440,844,86.7
SRR1303809,731,40.0
SRR13058094,323,89.0
SRR13059281,1494,26.7
SRR13059370,523,14.0
SRR13060265,111,82.3
SRR13061239,239,45.2
SRR13062199,48,89.3
SRR13070007,0,0.0
SRR13076518,851,29.3
SRR13077666,1224,83.9
SRR13077804,422,87.4
SRR13099422,16,48.8
SRR13099693,1,4.3
SRR13100623,326,7.3
SRR13104375,2,21.1
SRR13104449,2,18.5
SRR13105830,140,13.8
SRR13120351,3,7.0
SRR13122132,1791,48.4
SRR13122161,1005,39.6
SRR13122169,1033,49.5
SRR13122208,1205,50.1
SRR13122226,1217,47.2
SRR13123138,0,0.0
SRR13123169,0,0.0
SRR13150743,418,8.5
SRR13153369,104,5.1
SRR13153383,11,4.5
SRR13153402,167,2.5
SRR13163228,12,44.8
SRR13163253,10,20.6
SRR13167509,39,85.0
SRR13167527,12,93.0
SRR13167549,22,37.6
SRR13167576,8,81.8
SRR13167579,49,93.8
SRR13167626,24,86.4
SRR13167657,78,85.5
SRR13167661,6,50.0
SRR13167666,9,71.7
SRR13167684,48,83.1
SRR13167737,27,83.7
SRR13169505,238,67.9
SRR13173987,1,5.9
SRR13176769,0,0
SRR13176918,0,0.0
SRR13177063,1,25.0
SRR13177077,3,47.4
SRR13180947,1303,7.7
SRR13187411,1,15.3
SRR13197296,915,6.5
SRR13201272,1206,8.7
SRR13202124,480,20.9
SRR13203226,979,33.3
SRR13205829,329,16.6
SRR13205842,402,14.9
SRR13213267,2035,31.8
SRR13213296,1203,6.0
SRR13213324,964,4.6
SRR13221824,903,85.7
SRR13222377,1,0.1
SRR13224036,662,10.3
SRR13224088,694,7.4
SRR13225465,986,9.8
SRR13225481,1046,7.4
SRR13243406,2,0.1
SRR13251529,110,30.1
SRR13254846,0,0.0
SRR13254855,0,0.0
SRR13254900,0,0.0
SRR13255007,0,0.0
SRR13263134,5,4.8
SRR13271667,987,77.1
SRR13271703,1145,76.3
SRR13271715,929,82.3
SRR13271794,899,84.7
SRR13271823,1018,79.9
SRR13280308,48,58.7
SRR13280309,0,0.0
SRR13286687,696,91.4
SRR13296317,330,6.1
SRR13297007,4,1.0
SRR13300687,424,63.0
SRR13300707,850,88.7
SRR13300914,311,69.7
SRR13303061,4,100.0
SRR13303324,7,91.3
SRR13303356,11,94.6
SRR13303488,20,100.0
SRR13303504,5,96.7
SRR13303521,5,100.0
SRR13303606,2,87.5
SRR13303674,6,100.0
SRR13303695,8,90.9
SRR13312978,1129,5.0
SRR13312996,1587,5.9
SRR13313705,13,0.3
SRR13314572,35,32.9
SRR13314582,5,77.4
SRR13314585,3,69.8
SRR13314718,20,43.9
SRR13325196,311,71.5
SRR13334650,174,2.1
SRR13340222,0,0.0
SRR13340227,0,0.0
SRR13340228,0,0.0
SRR13343991,583,1.2
SRR13348619,1473,67.6
SRR13348681,717,71.6
SRR13348731,954,71.0
SRR13348805,1113,69.0
SRR13348831,1125,70.2
SRR13350721,712,89.1
SRR13350730,1085,82.1
SRR13354843,148,50.3
SRR13354921,536,55.1
SRR13354935,1,2.1
SRR13356524,645,23.7
SRR13370378,2,54.5
SRR13393067,3,30.0
SRR13393101,3,75.0
SRR13393203,3,4.4
SRR13393210,3,13.5
SRR13407488,0,0.0
SRR13407508,0,0.0
SRR13415723,1,50.0
SRR13422629,174,23.4
SRR13423463,0,0.0
SRR13429674,58,75.6
SRR13436262,744,84.1
SRR13436267,737,73.6
SRR13440543,562,29.3
SRR13482776,15,0.2
SRR13482777,22,4.1
SRR13484444,1001,4.5
SRR13494320,4,0.2
SRR13494365,21,1.9
SRR13494388,8,0.3
SRR13495848,15,3.1
SRR13495940,11,2.9
SRR13502296,630,90.2
SRR13502357,679,89.9
SRR13502448,165,51.2
SRR13502453,102,47.5
SRR13502465,134,51.9
SRR13502511,129,53.4
SRR13502566,133,71.7
SRR13502595,198,50.3
SRR13502599,198,50.1
SRR13502625,1022,89.6
SRR13502630,493,79.6
SRR13502656,613,90.8
SRR13502657,624,91.9
SRR13502693,889,83.5
SRR13502802,191,51.9
SRR13502863,816,87.7
SRR13502891,792,84.4
SRR13502948,153,51.3
SRR13503024,133,48.8
SRR13503025,159,51.4
SRR13503029,793,89.6
SRR13503121,171,65.4
SRR13503191,625,87.4
SRR13503194,452,68.4
SRR13517629,1896,41.2
SRR13517647,1421,34.6
SRR13553547,85,24.5
SRR13557341,766,80.6
SRR13557351,540,68.1
SRR13557354,353,78.1
SRR13557425,758,67.5
SRR13557629,460,60.6
SRR13557641,661,73.5
SRR13557642,708,82.5
SRR13557647,232,55.6
SRR13557655,1002,67.9
SRR13557675,470,54.3
SRR13557699,440,76.9
SRR13557706,626,54.8
SRR13557729,496,48.4
SRR13566349,9,96.7
SRR13566425,1041,3.4
SRR13566430,760,3.4
SRR13587057,397,5.6
SRR13594543,1132,84.1
SRR13617029,484,21.3
SRR13621712,725,82.5
SRR13621756,498,90.0
SRR13621829,939,81.1
SRR13621840,679,92.7
SRR13621903,710,86.4
SRR13621907,468,88.1
SRR13622551,940,86.4
SRR13622555,751,91.3
SRR13622576,76,88.0
SRR13622697,487,84.3
SRR13622726,508,91.4
SRR13622731,878,88.1
SRR13622766,200,90.5
SRR13622772,355,88.5
SRR13622839,179,94.0
SRR13622897,272,90.6
SRR13633121,0,0.0
SRR13648449,3,66.6
SRR13658869,2,28.6
SRR13661444,1,1.5
SRR13663708,540,11.0
SRR13668467,41,48.5
SRR13673846,0,0.0
SRR13679994,1,7.7
SRR13680001,0,0.0
SRR13680007,0,0.0
SRR13680029,1,40.0
SRR13697069,26,74.2
SRR13697076,302,88.2
SRR13697098,231,97.8
SRR13697116,373,71.2
SRR13697143,184,94.8
SRR13697237,190,91.7
SRR13700076,16,87.5
SRR13708585,3,21.9
SRR13710837,0,0.0
SRR13710838,1,4.8
SRR13710862,1,1.2
SRR13712279,1,100.0
SRR13712857,467,90.3
SRR13712879,745,81.3
SRR13739546,335,74.5
SRR13739555,323,71.6
SRR13739798,628,83.2
SRR13739867,294,87.3
SRR13739980,500,87.2
SRR13740026,512,87.9
SRR13740031,602,84.9
SRR13740802,607,16.1
SRR13740986,720,51.6
SRR13740992,248,53.4
SRR13742899,22,35.8
SRR13753921,337,75.5
SRR13753934,239,45.8
SRR13757228,5,49.6
SRR13759993,170,93.2
SRR13765883,535,45.6
SRR13765885,296,29.1
SRR13770983,4,72.4
SRR13773566,383,88.1
SRR13773631,577,91.0
SRR13773673,375,92.9
SRR13773684,118,92.8
SRR13773754,220,89.5
SRR13774440,164,95.4
SRR13774540,74,89.8
SRR13774579,128,94.0
SRR13774597,148,94.7
SRR13774642,139,96.4
SRR13774653,147,93.5
SRR13774697,130,96.2
SRR13774698,109,96.0
SRR13774721,3,64.2
SRR13774728,3,29.4
SRR13774851,0,0.0
SRR13774863,0,0.0
SRR13776098,116,43.6
SRR13776354,2,16.7
SRR13781284,1,5.3
SRR13781308,1,17.6
SRR13781310,1,25.0
SRR13781345,1,50.0
SRR13787005,111,29.9
SRR13787411,4,40.2
SRR13788820,1,5.5
SRR13790900,8,4.0
SRR13790903,68,72.9
SRR13867793,5,40.0
SRR13872443,738,6.0
SRR13882924,113,46.3
SRR13911822,564,79.9
SRR13911930,1,2.3
SRR13933373,1064,7.8
SRR13959606,1917,5.7
SRR13972917,36,91.9
SRR13974301,1,17.5
SRR13974310,1,5.3
SRR13974352,0,0.0
SRR13974397,0,0.0
SRR13974594,1,6.2
SRR13974648,0,0.0
SRR13974655,2,19.0
SRR13974790,1,27.3
SRR13974892,1,20.0
SRR13974900,1,9.5
SRR13974901,0,0.0
SRR13974923,0,0.0
SRR13974938,0,0.0
SRR13974970,2,19.2
SRR13974976,2,9.1
SRR13988533,0,0.0
SRR14000504,52,98.6
SRR14000788,359,87.8
SRR14000826,652,85.9
SRR14000889,512,91.5
SRR14000893,475,92.7
SRR14000965,667,92.9
SRR14001062,345,93.0
SRR14001094,720,91.3
SRR14001181,28,16.1
SRR14001221,10,29.0
SRR14001372,18,22.2
SRR14001453,14,4.1
SRR14017328,862,89.1
SRR14017365,557,92.0
SRR14017517,578,90.8
SRR14017596,595,89.8
SRR14017673,3,21.1
SRR14017702,2,57.1
SRR14024367,3,45.1
SRR14025952,3,65.2
SRR14025999,5,30.1
SRR14026042,5,34.1
SRR14026186,3,67.7
SRR14027277,2076,4.1
SRR14065128,3,6.4
SRR14065262,2,50.7
SRR14090635,4,64.8
SRR14092380,3346,11.6
SRR14092386,2815,9.4
SRR14127579,4,41.3
SRR14128918,16,4.9
SRR14129962,1886,18.0
SRR14160100,452,93.1
SRR14160747,641,9.9
SRR14193328,2,10.3
SRR14193337,1,0.5
SRR14205941,1,97.7
SRR14213700,1,5.0
SRR14213748,1,71.4
SRR14243185,2,10.3
SRR14243189,2,9.2
SRR14243203,2,23.4
SRR14243238,1,17.2
SRR14243277,1,4.0
SRR14243318,2,18.3
SRR1424828,289,17.8
SRR14253264,699,49.9
SRR14253265,681,39.8
SRR14265641,0,0
SRR14268936,1,9.8
SRR14270341,99,38.6
SRR14270347,553,72.0
SRR1427062,39,65.0
SRR14271334,407,6.1
SRR14274233,0,0
SRR14277979,386,39.5
SRR14277988,251,27.1
SRR14278480,0,0.0
SRR14287372,1,1.3
SRR14287424,7,3.8
SRR14287438,1,1.9
SRR14287478,2,1.0
SRR14287644,0,0.0
SRR14297202,159,33.8
SRR14297226,215,17.8
SRR14297252,75,26.4
SRR14297256,50,41.2
SRR14297260,88,78.3
SRR14297293,122,16.3
SRR14308741,500,12.8
SRR14311084,18,22.3
SRR14327564,0,0
SRR14327589,0,0
SRR14328299,0,0.0
SRR14328300,0,0.0
SRR14328309,0,0.0
SRR14332510,97,69.2
SRR14332556,109,68.2
SRR14332559,76,78.4
SRR14332564,121,71.8
SRR14334306,2,10.5
SRR14334311,1,33.3
SRR14334340,2,61.1
SRR14334363,1,20.0
SRR14334369,3,19.4
SRR14334459,0,0.0
SRR14334582,2,22.2
SRR14334670,2,8.7
SRR14334683,0,0.0
SRR14369258,1671,42.7
SRR14369263,636,32.5
SRR14369293,553,39.5
SRR1437726,418,83.8
SRR1437798,453,78.3
SRR1437872,453,82.3
SRR14411248,114,11.2
SRR14411264,45,0.4
SRR14416204,5,27.6
SRR14424689,4,12.8
SRR14424738,3,62.7
SRR14424742,3,76.8
SRR14452259,1066,20.5
SRR14462042,1,83.3
SRR14462053,1,68.8
SRR14462277,1,57.1
SRR1449318,357,23.0
SRR14493469,402,87.6
SRR14494607,163,89.9
SRR14494626,306,85.5
SRR14494680,29,24.5
SRR1449489,428,81.1
SRR1449495,239,84.4
SRR1449644,108,83.1
SRR1449829,400,83.5
SRR1449860,350,83.9
SRR14517508,22,4.7
SRR14520491,23,14.1
SRR14526136,15,2.7
SRR14527073,1,5.5
SRR14527133,2,5.5
SRR14527168,1,3.2
SRR14527175,0,0.0
SRR14532213,0,0.0
SRR14532228,0,0.0
SRR14532232,0,0.0
SRR14532269,0,0.0
SRR14532444,0,0.0
SRR14535508,1,76.9
SRR14535516,1,71.0
SRR14535529,1,3.3
SRR14555694,1621,9.6
SRR14555695,1632,9.8
SRR14555697,1171,5.5
SRR14567856,0,0.0
SRR14567857,0,0.0
SRR14569944,733,3.7
SRR14571058,9,83.3
SRR14571164,879,82.5
SRR14571167,766,79.5
SRR14571203,484,82.1
SRR14571228,852,81.2
SRR14572496,274,83.7
SRR14574660,89,92.9
SRR14596786,20,46.7
SRR14596790,122,50.4
SRR14596808,60,48.9
SRR1461817,390,86.9
SRR1462009,65,40.5
SRR1462443,186,89.3
SRR1462470,273,75.6
SRR1462502,329,77.5
SRR1462511,128,88.7
SRR1462573,168,83.0
SRR1462630,187,72.8
SRR1462779,152,89.3
SRR14632025,2,28.2
SRR14638865,19,7.2
SRR14654637,84,70.0
SRR14655076,0,0.0
SRR14660894,1676,3.2
SRR14663456,49,27.2
SRR14684790,27,0.9
SRR14687320,6,20.9
SRR14687367,95,41.7
SRR14687368,4,5.3
SRR14687377,39,24.2
SRR14687486,180,33.7
SRR14687503,122,31.2
SRR14687530,46,79.3
SRR14687538,7,22.5
SRR14687712,16,26.7
SRR14687825,8,22.5
SRR14687838,7,7.6
SRR14687883,67,25.2
SRR14687915,240,29.4
SRR14689460,250,1.6
SRR14689467,381,3.6
SRR14689485,1710,4.8
SRR14721148,3,81.9
SRR14721855,750,50.2
SRR14722866,2,86.4
SRR14724413,217,30.8
SRR14724425,666,86.5
SRR14729185,0,0.0
SRR14729206,0,0.0
SRR14748211,0,0.0
SRR14748274,5,28.0
SRR14751623,5312,46.0
SRR14763441,53,4.0
SRR14764592,121,58.2
SRR14764602,118,52.3
SRR14768609,404,2.3
SRR14770192,42,12.1
SRR14770249,8,14.7
SRR14792282,63,49.6
SRR14792297,100,51.3
SRR14830513,1,11.1
SRR14830526,2,24.5
SRR1483253,102,88.4
SRR1483404,143,87.9
SRR14842320,289,79.4
SRR14842351,470,75.4
SRR14842376,500,69.9
SRR14860636,35,24.6
SRR14860679,153,51.3
SRR14860684,167,91.5
SRR14866439,23,37.5
SRR14874215,0,0.0
SRR14874647,0,0.0
SRR14878350,12,72.5
SRR14878369,6,13.0
SRR14878416,20,17.7
SRR14878434,12,50.4
SRR14878456,12,8.2
SRR14879659,49,1.2
SRR14881750,48,53.1
SRR14881782,17,52.6
SRR14881851,733,83.1
SRR14881877,562,88.4
SRR14881891,442,88.5
SRR14881997,626,85.4
SRR14887732,1421,7.2
SRR1490951,112,83.8
SRR1490989,184,86.4
SRR1491003,278,80.6
SRR1491022,216,86.1
SRR1491241,417,85.7
SRR1491250,236,51.2
SRR1491426,384,83.3
SRR1491499,507,79.6
SRR1491507,313,73.4
SRR1491528,189,85.8
SRR1491763,199,88.0
SRR14918155,990,78.5
SRR1492167,298,85.5
SRR14923925,109,26.6
SRR1492646,442,87.0
SRR1492787,97,81.4
SRR14998693,2,10.6
SRR14998707,5,5.2
SRR14998741,3,1.8
SRR14998755,2,3.8
SRR15001319,705,48.2
SRR15008985,1677,51.2
SRR15015630,6,24.0
SRR15021193,4,43.5
SRR15023577,1000,17.2
SRR15051352,228,88.9
SRR15057482,1,7.9
SRR15057544,2,57.6
SRR15057705,0,0.0
SRR15057733,32,66.3
SRR15057744,0,0
SRR15057912,4,28.6
SRR15057932,738,45.0
SRR1507183,0,0.0
SRR15081053,1,10.0
SRR15081058,3,43.8
SRR15081060,2,33.3
SRR15082116,97,1.7
SRR15085120,595,19.0
SRR15091022,3,24.2
SRR15092638,1,3.0
SRR15095357,48,82.9
SRR15095369,291,89.2
SRR1509786,10,99.0
SRR1511022,0,0
SRR1511026,0,0.0
SRR1511106,0,0
SRR15123550,726,56.7
SRR15123685,3,18.2
SRR15127808,595,86.9
SRR15127949,276,71.3
SRR15128101,2,19.4
SRR15128113,0,0.0
SRR15128124,2,34.6
SRR15128204,1,43.2
SRR1513384,0,0
SRR15142237,2,33.0
SRR15145177,994,12.9
SRR15166547,79,52.3
SRR15166575,117,86.5
SRR15166620,97,54.2
SRR15186961,99,75.2
SRR15186999,13,11.2
SRR1519058,125,57.7
SRR15197194,153,94.9
SRR15197205,327,92.9
SRR15197234,500,86.7
SRR15197262,471,89.8
SRR15212177,1,2.5
SRR15212203,0,0.0
SRR15215183,507,87.7
SRR15219662,80,4.7
SRR15221306,64,8.2
SRR15221311,62,6.8
SRR15221608,0,0.0
SRR15221734,0,0.0
SRR15221805,2,4.8
SRR15221826,0,0.0
SRR15221885,0,0.0
SRR15221911,0,0.0
SRR15221982,1,2.1
SRR15222017,1,5.6
SRR15239572,403,47.5
SRR15248965,1,4.3
SRR15258643,448,41.2
SRR15264362,0,0.0
SRR15264426,0,0.0
SRR15264430,1,0.8
SRR15275512,568,3.2
SRR15276389,0,0
SRR15282902,1,46.7
SRR1535309,726,91.4
SRR1535344,546,79.4
SRR15372887,848,80.5
SRR15372894,941,77.3
SRR15372987,1009,78.1
SRR15373070,550,83.8
SRR15373103,993,74.6
SRR15373152,707,82.9
SRR15373164,1033,75.2
SRR15377930,2157,4.0
SRR15410187,37,3.5
SRR15419258,3,15.4
SRR15419342,5,15.6
SRR15419347,2,81.5
SRR15425352,289,3.5
SRR15458577,498,6.4
SRR1553678,118,84.5
SRR15562559,3,89.9
SRR15595335,39,54.7
SRR15595348,33,51.8
SRR1559583,40,47.6
SRR15604544,274,91.4
SRR15604620,562,49.3
SRR1560856,206,35.6
SRR15634009,411,65.8
SRR1564180,262,61.1
SRR1564307,160,54.1
SRR1564336,221,62.9
SRR1564338,1,7.3
SRR15647913,888,90.9
SRR15647991,913,89.0
SRR15649851,48,84.9
SRR1565468,37,9.2
SRR1565858,152,62.8
SRR1565866,190,83.9
SRR15674212,397,94.5
SRR15674888,28,0.4
SRR15674960,44,5.2
SRR15675015,38,1.7
SRR15677215,528,2.0
SRR15677222,611,1.6
SRR15679449,378,87.2
SRR15679482,881,83.2
SRR15679559,468,83.1
SRR15679688,480,87.1
SRR15679735,473,91.0
SRR15679762,2,66.7
SRR15679921,350,88.7
SRR15680002,638,82.2
SRR15682879,231,5.8
SRR15682925,211,6.5
SRR15682932,238,9.0
SRR15686493,2,69.1
SRR1568862,148,34.4
SRR1568979,193,56.8
SRR1568991,106,63.2
SRR1569389,6,44.6
SRR15698774,0,0.0
SRR15698789,0,0.0
SRR15699983,209,1.3
SRR1570055,3,44.4
SRR15702584,64,91.0
SRR15702589,292,61.4
SRR1571652,75,47.9
SRR15736418,17,45.1
SRR15736447,21,52.6
SRR15736560,0,0.0
SRR15744534,24,41.8
SRR1576890,0,0.0
SRR15792906,7,94.4
SRR15793013,69,71.4
SRR15803466,7,1.0
SRR15808592,1,36.8
SRR1582132,0,0.0
SRR15829589,278,33.6
SRR1583581,8,7.5
SRR1586300,432,18.5
SRR15881546,0,0.0
SRR1589605,104,86.1
SRR15903584,374,62.0
SRR15903599,627,82.6
SRR15903611,360,78.5
SRR15910691,800,3.6
SRR15925899,0,0
SRR15926037,332,90.8
SRR15927524,4698,27.1
SRR15930960,142,46.2
SRR15931018,379,73.2
SRR15931020,458,76.7
SRR15960013,21,0.1
SRR15966644,1462,81.7
SRR15973849,777,84.5
SRR15973876,399,84.7
SRR16004739,0,0.0
SRR16004780,8,0.9
SRR16025371,25,91.8
SRR16025516,61,85.6
SRR16054180,251,63.8
SRR1610334,71,1.2
SRR1611797,818,50.0
SRR1611999,1207,42.0
SRR1612101,275,52.6
SRR16123814,1452,3.2
SRR16123978,1393,6.9
SRR16123983,1321,5.9
SRR16123993,1834,4.5
SRR16124196,909,79.5
SRR16124908,1,11.8
SRR16124966,1,3.3
SRR1612516,1079,41.9
SRR16131160,2,4.9
SRR1613136,0,0.0
SRR1613919,64,86.4
SRR1614345,1,100.0
SRR1614430,0,0
SRR1614459,0,0
SRR1614723,1,100.0
SRR1614737,0,0
SRR16147879,22,54.1
SRR1614801,0,0
SRR1614853,1,75.0
SRR16149110,5,2.3
SRR1617277,2,25.0
SRR16178795,1294,79.2
SRR16178809,1189,85.2
SRR16190781,0,0.0
SRR16190838,0,0.0
SRR16190856,0,0.0
SRR16191037,0,0.0
SRR16191101,0,0.0
SRR16191120,0,0.0
SRR16191139,0,0.0
SRR1620016,199,39.7
SRR16202391,16,0.2
SRR1622864,136,64.0
SRR16287030,0,0.0
SRR16303049,4,5.7
SRR16303050,4,13.6
SRR16303192,0,0
SRR16303196,0,0.0
SRR16303249,2,84.2
SRR16303265,2,5.8
SRR1631082,214,31.8
SRR1631096,72,46.1
SRR1631107,145,67.9
SRR1631261,51,80.2
SRR1631379,60,84.1
SRR1632327,451,77.0
SRR16323425,307,54.1
SRR16323450,245,41.1
SRR1632357,83,59.3
SRR1632368,414,69.9
SRR1632459,47,78.8
SRR1632483,837,61.9
SRR1632789,53,82.7
SRR16328407,0,0
SRR16328413,2,96.6
SRR1632855,550,69.7
SRR1632981,53,82.0
SRR1632989,55,71.8
SRR1632990,68,74.2
SRR1633002,147,86.0
SRR1633147,499,41.4
SRR16347732,309,14.6
SRR16350215,380,36.6
SRR16350227,292,23.8
SRR16350254,356,46.7
SRR16355196,0,0.0
SRR1639706,1,40.0
SRR1643807,123,31.2
SRR1646038,135,61.5
SRR1647019,34,87.6
SRR1647057,54,40.5
SRR1647093,145,62.4
SRR1647138,259,72.2
SRR1647192,203,49.7
SRR1647307,126,28.7
SRR1647573,140,57.6
SRR1647615,61,63.8
SRR16484663,306,2.3
SRR16498941,13,42.0
SRR16498971,15,43.7
SRR16510769,869,26.8
SRR16510784,350,37.9
SRR16551261,1,12.5
SRR16554692,617,83.3
SRR16554701,670,84.3
SRR1657213,13,63.9
SRR1657221,16,62.7
SRR1657871,0,0.0
SRR16579288,245,88.2
SRR1657941,2,25.0
SRR1658902,0,0.0
SRR1659090,0,0.0
SRR16597618,144,93.8
SRR16606022,1160,9.1
SRR1661360,1,89.4
SRR16632749,363,52.2
SRR16632753,247,23.1
SRR16634252,31,88.9
SRR16634442,9,92.8
SRR16634462,22,89.4
SRR16638643,2,82.0
SRR16638647,3,90.3
SRR16639066,3,64.0
SRR16646180,1440,85.0
SRR16646203,814,86.9
SRR16646212,1211,87.6
SRR16684628,126,97.0
SRR16684666,73,91.5
SRR16767988,3,6.0
SRR16768471,0,0.0
SRR16844623,0,0.0
SRR1686868,60,21.4
SRR1686874,38,14.4
SRR1686876,37,5.6
SRR16916862,214,72.9
SRR16916871,56,88.9
SRR16916882,183,67.8
SRR16945672,317,92.9
SRR16961820,570,84.5
SRR16991624,5,51.4
SRR1699470,0,0.0
SRR16995565,3,36.0
SRR16995648,2303,3.5
SRR17010752,61,35.0
SRR17027213,0,0.0
SRR1703495,80,80.4
SRR17035749,31,39.7
SRR17035795,2,4.1
SRR17048933,1124,71.5
SRR17049021,229,88.2
SRR17049149,161,28.7
SRR17091233,38,12.8
SRR1720110,11,29.0
SRR1720113,12,8.3
SRR17211931,6,59.0
SRR17212400,14,29.2
SRR17212442,4,45.6
SRR17212447,4,33.3
SRR17225420,0,0
SRR17227502,12,0.1
SRR17228450,16,0.2
SRR17228466,16,86.5
SRR17229572,34,0.3
SRR17237846,884,89.6
SRR17241834,705,88.0
SRR17241987,2,50.0
SRR17243648,422,90.1
SRR17243717,1074,91.1
SRR17255550,177,10.2
SRR17255600,198,5.4
SRR17255616,293,14.0
SRR17255686,515,16.9
SRR17255812,354,13.0
SRR17255817,138,4.6
SRR17255836,257,7.7
SRR17255876,148,5.1
SRR17255907,156,7.4
SRR17274329,773,8.1
SRR17274339,897,7.1
SRR17275386,26,11.5
SRR17275394,851,42.7
SRR17284155,562,54.8
SRR17284162,941,65.1
SRR17284218,62,56.2
SRR17284296,524,57.9
SRR17284744,21,69.1
SRR17284750,4,14.3
SRR1728736,32,0.3
SRR17301057,665,66.0
SRR17301828,5,9.6
SRR1732370,0,0
SRR1735718,621,59.7
SRR1739956,1,1.2
SRR17407683,2,5.6
SRR17407701,3,52.8
SRR1743509,2,77.8
SRR1745770,33,0.7
SRR1745927,2,65.1
SRR1748173,5,22.7
SRR1748264,5,0.2
SRR1748268,2,16.7
SRR1748279,6,33.3
SRR1748282,11,11.3
SRR1748632,68,65.3
SRR1748675,167,73.0
SRR1748694,357,77.7
SRR1748764,69,71.6
SRR1748911,359,79.5
SRR1748951,228,85.3
SRR1749069,244,85.2
SRR1749129,127,84.0
SRR1749177,116,88.2
SRR1749189,142,89.5
SRR1749197,146,84.0
SRR1749199,265,85.3
SRR1749313,116,85.8
SRR1749330,97,81.3
SRR1749396,127,74.8
SRR1749543,203,67.4
SRR1749544,125,82.2
SRR1749554,101,78.8
SRR1749573,224,74.6
SRR1749630,185,85.8
SRR1749667,146,88.2
SRR1749687,147,53.1
SRR1749782,293,80.5
SRR1749801,217,88.8
SRR1749902,146,84.1
SRR1749940,140,34.7
SRR1749994,99,67.1
SRR1750012,64,72.1
SRR1750040,498,83.8
SRR1750056,118,44.8
